kind	symbol	crate	path:line	vis	doc1行	署名
struct_field	vertex_entrypoint	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:81	public		String
struct_field	vertex_handle	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:82	public		GpuShaderModuleHandle
struct_field	fragment_entrypoint	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:83	public		String
struct_field	fragment_handle	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:84	public		GpuShaderModuleHandle
struct_field	vertex_buffers	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:87	public	The format of any vertex buffers used with this pipeline.	SmallVec<[VertexBufferLayout; N]>
struct_field	render_targets	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:90	public	The color state of the render targets.	SmallVec<[Option<ColorTargetState>; N]>
struct_field	primitive	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:93	public	The properties of the pipeline at the primitive assembly and rasterization level.	PrimitiveState
struct_field	depth_stencil	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:96	public	The effect of draw calls on the depth and stencil aspects of the output target, if any.	Option<DepthStencilState>
struct_field	multisample	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/render_pipeline_pool.rs:99	public	The multi-sampling properties of the pipeline.	MultisampleState
variant	UnknownDescriptor	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/resource.rs:12	default		unit
struct	ResourceStatistics	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/resource.rs:15	public		
struct_field	frame_created	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/resource.rs:17	public	Frame index in which this resource was (re)created.	u64
struct_field	last_frame_used	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/resource.rs:22	public	Frame index in which a handle to this resource was last resolved.	AtomicU64
enum	PoolError	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/resource.rs:4	public		
variant	ResourceNotAvailable	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/resource.rs:6	default		unit
variant	NullHandle	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/resource.rs:9	default		unit
struct_field	label	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:11	public	Debug label of the sampler. This will show up in graphics debuggers for easy identification.	Label
struct_field	address_mode_u	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:14	public	How to deal with out of bounds accesses in the u (i.e. x) direction	AddressMode
struct_field	address_mode_v	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:17	public	How to deal with out of bounds accesses in the v (i.e. y) direction	AddressMode
struct_field	address_mode_w	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:20	public	How to deal with out of bounds accesses in the w (i.e. z) direction	AddressMode
struct_field	mag_filter	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:23	public	How to filter the texture when it needs to be magnified (made larger)	FilterMode
struct_field	min_filter	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:26	public	How to filter the texture when it needs to be minified (made smaller)	FilterMode
struct_field	mipmap_filter	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:29	public	How to filter between mip map levels	MipmapFilterMode
struct_field	lod_min_clamp	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:32	public	Minimum level of detail (i.e. mip level) to use	NotNan<f32>
struct_field	lod_max_clamp	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:35	public	Maximum level of detail (i.e. mip level) to use	NotNan<f32>
struct	GpuSamplerPool	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:39	public		
struct	GpuSamplerHandle	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:6	public		
struct	SamplerDesc	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/sampler_pool.rs:9	public		
function	default	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:108	default		() -> GpuShaderModulePool
struct	GpuShaderModulePool	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:109	public		
struct_field	shader_text_workaround_replacements	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:115	public	Workarounds via text replacement in shader source code.	Vec<(String, String)>
function	get_or_create	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:119	public		(self: &Self, ctx: &RenderContext, desc: &ShaderModuleDesc) -> GpuShaderModuleHandle
struct	GpuShaderModuleHandle	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	public		
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self) -> GpuShaderModuleHandle
function	cmp	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self, other: &GpuShaderModuleHandle) -> Ordering
function	data	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self) -> KeyData
function	default	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		() -> GpuShaderModuleHandle
function	deserialize	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(deserializer: D) -> Result<Self, Error>
function	eq	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self, other: &GpuShaderModuleHandle) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self, f: &mut Formatter) -> Result
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(k: KeyData) -> Self
function	hash	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self, state: &mut __H)
function	partial_cmp	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self, other: &GpuShaderModuleHandle) -> Option<Ordering>
function	serialize	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:13	default		(self: &Self, serializer: S) -> Result<Ok, Error>
function	begin_frame	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:133	public		(self: &mut Self, device: &Device, resolver: &FileResolver<Fs>, frame_index: u64, updated_paths: &HashSet<PathBuf>)
function	resources	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:171	public	Locks the resource pool for resolving handles.	(self: &Self) -> StaticResourcePoolReadLockAccessor<GpuShaderModuleHandle, ShaderModule>
function	num_resources	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:177	public		(self: &Self) -> usize
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:32	default		(self: &Self) -> ShaderModuleDesc
function	fmt	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:32	default		(self: &Self, f: &mut Formatter) -> Result
struct	ShaderModuleDesc	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:33	public		
struct_field	label	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:36	public	Debug label of the shader.	Label
struct_field	source	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:39	public	Path to the source code of this shader module.	PathBuf
struct_field	extra_workaround_replacements	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:42	public	Additional text replacement workarounds that may be added on top of globally known workarounds.	Vec<(String, String)>
function	eq	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:46	default		(self: &Self, rhs: &Self) -> bool
function	hash	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/shader_module_pool.rs:52	default		(self: &Self, state: &mut H)
struct	StaticResourcePoolReadLockAccessor	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/static_resource_pool.rs:113	public	Accessor to the resource pool by taking a read lock.	
struct	GpuTextureHandle	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	public		
function	clone	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self) -> GpuTextureHandle
function	cmp	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self, other: &GpuTextureHandle) -> Ordering
function	data	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self) -> KeyData
function	default	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		() -> GpuTextureHandle
function	deserialize	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(deserializer: D) -> Result<Self, Error>
function	eq	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self, other: &GpuTextureHandle) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self, f: &mut Formatter) -> Result
function	from	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(k: KeyData) -> Self
function	hash	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self, state: &mut __H)
function	partial_cmp	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self, other: &GpuTextureHandle) -> Option<Ordering>
function	serialize	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:10	default		(self: &Self, serializer: S) -> Result<Ok, Error>
struct	GpuTexturePool	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:106	public		
type_alias	GpuTexture	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:14	public	A reference-counter baked texture.	
struct	GpuTextureInternal	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:17	public		
struct_field	texture	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:18	public		Texture
struct_field	default_view	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:19	public		TextureView
struct	TextureDesc	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:24	public		
struct_field	label	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:26	public	Debug label of the texture. This will show up in graphics debuggers for easy identification.	Label
struct_field	size	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:31	public	Size of the texture. All components must be greater than zero. For a	Extent3d
struct_field	mip_level_count	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:34	public	Mip count of texture. For a texture with no extra mips, this must be 1.	u32
struct_field	sample_count	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:37	public	Sample count of texture. If this is not 1, texture must have [`wgpu::BindingType::Texture::multisampled`] set to true.	u32
struct_field	dimension	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:40	public	Dimensions of the texture.	TextureDimension
struct_field	format	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:43	public	Format of the texture.	TextureFormat
struct_field	usage	re-renderer	crates/viewer/re_renderer/src/wgpu_resources/texture_pool.rs:46	public	Allowed usages of the texture. If used in other ways, the operation will panic.	TextureUsages
constant	AV1_TEST_KEYFRAME	re-video	crates/utils/re_video/src/av1.rs:142	public	Small 64x64 AV1 keyframe for testing (generated with ffmpeg)	
constant	AV1_TEST_INTER_FRAME	re-video	crates/utils/re_video/src/av1.rs:151	public	AV1 inter-frame (non-keyframe) for testing (generated with ffmpeg)	
function	fmt	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:29	default		(self: &Self, f: &mut Formatter) -> Result
function	fmt	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:29	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	source	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:29	default		(self: &Self) -> Option<&impl/dyn>
enum	Error	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:30	public		
variant	FFmpegNotInstalled	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:32	default		unit
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:35	default		Error
variant	FailedToStartFfmpeg	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:35	default		tuple(1)
variant	UnsupportedFFmpegVersion	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:40	default		struct{3}
struct_field	actual_version	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:41	default		FFmpegVersion
struct_field	minimum_version_major	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:42	default		u32
struct_field	minimum_version_minor	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:43	default		u32
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:49	default		FFmpegVersionParseError
variant	FailedToDetermineFFmpegVersion	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:49	default		tuple(1)
variant	NoStdin	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:52	default		unit
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:55	default		String
variant	NoIterator	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:55	default		tuple(1)
variant	NoFrameInfo	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:58	default		unit
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:61	default		Error
variant	FailedToWriteToFfmpeg	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:61	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:64	default		String
variant	BadVideoData	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:64	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:67	default		String
variant	Ffmpeg	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:67	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:70	default		String
variant	FfmpegFatal	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:70	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:73	default		String
variant	FfmpegSidecar	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:73	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:76	default		Option<ExitStatus>
variant	FfmpegUnexpectedExit	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:76	default		tuple(1)
variant	UnexpectedFfmpegOutputChunk	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:79	default		unit
variant	BrokenFrameInfoChannel	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:82	default		unit
variant	SpsParsing	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:85	default		unit
function	should_request_more_frames	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:89	public		(self: &Self) -> bool
function	from	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/ffmpeg.rs:99	default		(err: Error) -> Self
function	ffmpeg_download_url	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/mod.rs:16	public	Download URL for the latest version of `FFmpeg` on the current platform.	() -> Option<&str>
function	drop	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/transcode.rs:109	default		(self: &mut Self)
function	transcode_mp4_drop_b_frames	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/transcode.rs:133	public	Re-encode the mp4 at `input_path`, dropping all B-frames (`-bf 0`).	(input_path: &Path, codec: VideoCodec, ffmpeg_path: Option<&Path>, debug_name: &str) -> Result<TranscodedMp4, Error>
struct	TranscodedMp4	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/transcode.rs:28	public	A streaming iterator over the transcoded, fragmented mp4 that `ffmpeg`	
function	next	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/transcode.rs:44	default		(self: &mut Self) -> Option<Item>
function	for_executable_blocking	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:104	public	Like [`Self::for_executable_poll`], but blocks until the version is ready.	(path: Option<&Path>) -> Result<FFmpegVersion, FFmpegVersionParseError>
function	is_compatible	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:119	public	Returns true if this version is compatible with Rerun's minimum requirements.	(self: &Self) -> bool
function	clone	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:17	default		(self: &Self) -> FFmpegVersion
function	eq	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:17	default		(self: &Self, other: &FFmpegVersion) -> bool
function	fmt	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:17	default		(self: &Self, f: &mut Formatter) -> Result
struct	FFmpegVersion	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:18	public	A successfully parsed `FFmpeg` version.	
function	fmt	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:25	default		(self: &Self, f: &mut Formatter) -> Result
function	clone	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:34	default		(self: &Self) -> FFmpegVersionParseError
function	fmt	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:34	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	fmt	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:34	default		(self: &Self, f: &mut Formatter) -> Result
enum	FFmpegVersionParseError	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:35	public		
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:37	default		String
variant	RetrieveFileModificationTime	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:37	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:40	default		String
variant	RunFFmpeg	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:40	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:43	default		String
variant	FFmpegNotFound	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:43	default		tuple(1)
variant	ParseVersion	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:46	default		struct{1}
struct_field	raw_version	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:46	default		String
function	parse	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:50	public		(raw_version: &str) -> Option<Self>
function	for_executable_poll	re-video	crates/utils/re_video/src/decode/ffmpeg_cli/version.rs:88	public	Try to parse the `FFmpeg` version for a given `FFmpeg` executable.	(path: Option<&Path>) -> Poll<Result<FFmpegVersion, FFmpegVersionParseError>>
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:114	default		(self: &Self) -> DecodeError
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:114	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:114	default		(self: &Self, f: &mut Formatter) -> Result
function	from	re-video	crates/utils/re_video/src/decode/mod.rs:114	default		(source: Error) -> Self
function	heap_size_bytes	re-video	crates/utils/re_video/src/decode/mod.rs:114	default		(self: &Self) -> u64
function	source	re-video	crates/utils/re_video/src/decode/mod.rs:114	default		(self: &Self) -> Option<&impl/dyn>
enum	DecodeError	re-video	crates/utils/re_video/src/decode/mod.rs:115	public		
variant	WaitingForCodecDetails	re-video	crates/utils/re_video/src/decode/mod.rs:117	default		unit
struct_field	0	re-video	crates/utils/re_video/src/decode/mod.rs:120	default		String
variant	UnsupportedCodec	re-video	crates/utils/re_video/src/decode/mod.rs:120	default		tuple(1)
variant	Dav1d	re-video	crates/utils/re_video/src/decode/mod.rs:124	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/mod.rs:127	default		Error
variant	Dav1dWithoutNasm	re-video	crates/utils/re_video/src/decode/mod.rs:131	default		unit
variant	NoDav1dOnLinuxArm64	re-video	crates/utils/re_video/src/decode/mod.rs:136	default		unit
struct_field	0	re-video	crates/utils/re_video/src/decode/mod.rs:139	default		String
variant	ImageDecoder	re-video	crates/utils/re_video/src/decode/mod.rs:139	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/mod.rs:142	default		RvlDecodeError
variant	RvlDecoder	re-video	crates/utils/re_video/src/decode/mod.rs:142	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/mod.rs:154	default		Arc<FFmpegError>
variant	Ffmpeg	re-video	crates/utils/re_video/src/decode/mod.rs:154	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/decode/mod.rs:157	default		usize
variant	BadBitsPerComponent	re-video	crates/utils/re_video/src/decode/mod.rs:157	default		tuple(1)
function	should_request_more_frames	re-video	crates/utils/re_video/src/decode/mod.rs:161	public		(self: &Self) -> bool
function	severity	re-video	crates/utils/re_video/src/decode/mod.rs:191	public		(self: &Self) -> VideoPlaybackIssueSeverity
type_alias	Result	re-video	crates/utils/re_video/src/decode/mod.rs:214	public		
type_alias	FrameResult	re-video	crates/utils/re_video/src/decode/mod.rs:216	public		
trait	AsyncDecoder	re-video	crates/utils/re_video/src/decode/mod.rs:221	public	Interface for an asynchronous video decoder.	
function	submit_chunk	re-video	crates/utils/re_video/src/decode/mod.rs:225	default	Submits a chunk for decoding in the background.	(self: &mut Self, chunk: Chunk) -> Result<()>
function	end_of_video	re-video	crates/utils/re_video/src/decode/mod.rs:237	default	Called after submitting the last chunk.	(self: &mut Self) -> Result<()>
function	reset	re-video	crates/utils/re_video/src/decode/mod.rs:248	default	Resets the decoder.	(self: &mut Self, video_descr: &VideoDataDescription) -> Result<()>
function	min_num_samples_to_enqueue_ahead	re-video	crates/utils/re_video/src/decode/mod.rs:258	default	Minimum number of samples the decoder requests to stay head of the currently requested sample.	(self: &Self) -> usize
function	new_decoder	re-video	crates/utils/re_video/src/decode/mod.rs:264	public	Creates a new async decoder for the given `video` data.	(debug_name: &str, video: &VideoDataDescription, decode_settings: &DecodeSettings, output_sender: Sender<FrameResult>) -> Result<Box<impl/dyn>>
function	heap_size_bytes	re-video	crates/utils/re_video/src/decode/mod.rs:367	default		(self: &Self) -> u64
struct	Chunk	re-video	crates/utils/re_video/src/decode/mod.rs:368	public	One chunk of encoded video data, representing a single [`crate::SampleMetadata`].	
struct_field	is_sync	re-video	crates/utils/re_video/src/decode/mod.rs:373	public	The start of a new group of pictures?	bool
struct_field	data	re-video	crates/utils/re_video/src/decode/mod.rs:375	public		Vec<u8>
struct_field	sample_idx	re-video	crates/utils/re_video/src/decode/mod.rs:381	public	Which sample (frame) did this chunk come from?	usize
struct_field	frame_nr	re-video	crates/utils/re_video/src/decode/mod.rs:392	public	Which frame does this chunk belong to?	u32
struct_field	decode_timestamp	re-video	crates/utils/re_video/src/decode/mod.rs:398	public	Decode timestamp of this sample.	Time
struct_field	presentation_timestamp	re-video	crates/utils/re_video/src/decode/mod.rs:406	public	Time at which this sample appears in the frame stream, in time units.	Time
struct_field	duration	re-video	crates/utils/re_video/src/decode/mod.rs:412	public	Duration of the sample.	Option<Time>
function	heap_size_bytes	re-video	crates/utils/re_video/src/decode/mod.rs:416	default		(self: &Self) -> u64
struct	DecodedFrameContent	re-video	crates/utils/re_video/src/decode/mod.rs:417	public	CPU-side data for a decoded frame.	
struct_field	data	re-video	crates/utils/re_video/src/decode/mod.rs:418	public		Vec<u8>
struct_field	width	re-video	crates/utils/re_video/src/decode/mod.rs:419	public		u32
struct_field	height	re-video	crates/utils/re_video/src/decode/mod.rs:420	public		u32
struct_field	format	re-video	crates/utils/re_video/src/decode/mod.rs:422	public		PixelFormat
function	width	re-video	crates/utils/re_video/src/decode/mod.rs:426	public		(self: &Self) -> u32
function	height	re-video	crates/utils/re_video/src/decode/mod.rs:430	public		(self: &Self) -> u32
type_alias	FrameContent	re-video	crates/utils/re_video/src/decode/mod.rs:437	public	Data for a decoded frame on native targets.	
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:475	default		(self: &Self) -> FrameInfo
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:475	default		(self: &Self, f: &mut Formatter) -> Result
function	heap_size_bytes	re-video	crates/utils/re_video/src/decode/mod.rs:475	default		(self: &Self) -> u64
struct	FrameInfo	re-video	crates/utils/re_video/src/decode/mod.rs:476	public	Meta information about a decoded video frame, as reported by the decoder.	
struct_field	is_sync	re-video	crates/utils/re_video/src/decode/mod.rs:483	public	The start of a new group of pictures?	Option<bool>
struct_field	sample_idx	re-video	crates/utils/re_video/src/decode/mod.rs:495	public	Which sample in the video is this from?	Option<SampleIndex>
struct_field	frame_nr	re-video	crates/utils/re_video/src/decode/mod.rs:505	public	Which frame is this?	Option<u32>
struct_field	presentation_timestamp	re-video	crates/utils/re_video/src/decode/mod.rs:515	public	Time at which this frame appears in the frame stream, in time units.	Time
struct_field	duration	re-video	crates/utils/re_video/src/decode/mod.rs:521	public	Duration of the frame.	Option<Time>
struct_field	latest_decode_timestamp	re-video	crates/utils/re_video/src/decode/mod.rs:526	public	The decode timestamp of the last chunk that was needed to decode this frame.	Option<Time>
function	presentation_time_range	re-video	crates/utils/re_video/src/decode/mod.rs:533	public	Presentation timestamp range in which this frame is valid.	(self: &Self) -> Range<Time>
function	heap_size_bytes	re-video	crates/utils/re_video/src/decode/mod.rs:543	default		(self: &Self) -> u64
struct	Frame	re-video	crates/utils/re_video/src/decode/mod.rs:544	public	One decoded video frame.	
struct_field	content	re-video	crates/utils/re_video/src/decode/mod.rs:545	public		FrameContent
struct_field	info	re-video	crates/utils/re_video/src/decode/mod.rs:547	public		FrameInfo
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:551	default		(self: &Self) -> PixelFormat
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:551	default		(self: &Self, f: &mut Formatter) -> Result
enum	PixelFormat	re-video	crates/utils/re_video/src/decode/mod.rs:552	public	Pixel format/layout used by [`FrameContent::data`].	
variant	L8	re-video	crates/utils/re_video/src/decode/mod.rs:553	default		unit
variant	L16	re-video	crates/utils/re_video/src/decode/mod.rs:554	default		unit
variant	R32Float	re-video	crates/utils/re_video/src/decode/mod.rs:555	default		unit
variant	Rgb8Unorm	re-video	crates/utils/re_video/src/decode/mod.rs:556	default		unit
variant	Rgba8Unorm	re-video	crates/utils/re_video/src/decode/mod.rs:557	default		unit
variant	Yuv	re-video	crates/utils/re_video/src/decode/mod.rs:559	default		struct{3}
struct_field	layout	re-video	crates/utils/re_video/src/decode/mod.rs:560	default		YuvPixelLayout
struct_field	range	re-video	crates/utils/re_video/src/decode/mod.rs:561	default		YuvRange
struct_field	coefficients	re-video	crates/utils/re_video/src/decode/mod.rs:564	default		YuvMatrixCoefficients
