kind	symbol	crate	path:line	vis	doc1行	署名
function	fmt	motolii-store	core/motolii-store/src/text.rs:121	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:121	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
enum	TextJustify	motolii-store	core/motolii-store/src/text.rs:122	public	水平揃え(`text-document j`)。Rive `text.alignValue` が同じ意味を持つと地図の note が	
variant	Left	motolii-store	core/motolii-store/src/text.rs:123	default		unit
variant	Right	motolii-store	core/motolii-store/src/text.rs:124	default		unit
variant	Center	motolii-store	core/motolii-store/src/text.rs:125	default		unit
function	to_enum_value	motolii-store	core/motolii-store/src/text.rs:134	public	[`crate::PropertyId::text_justify`] の `Value::Enum` 表現(裁定214 同日訂正版	(self: Self) -> i64
function	from_enum_value	motolii-store	core/motolii-store/src/text.rs:144	public	[`Self::to_enum_value`] の逆写像。未知の値は `None`(壊れた track を近似しない —	(v: i64) -> Option<Self>
function	clone	motolii-store	core/motolii-store/src/text.rs:158	default		(self: &Self) -> ContentKeyframe
function	deserialize	motolii-store	core/motolii-store/src/text.rs:158	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:158	default		(self: &Self, other: &ContentKeyframe) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:158	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:158	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	ContentKeyframe	motolii-store	core/motolii-store/src/text.rs:159	public	text-document `t`(Text)の1ホールドキー。**i/o(補間ハンドル)を持たない** —	
struct_field	t	motolii-store	core/motolii-store/src/text.rs:160	public		RationalTime
struct_field	content	motolii-store	core/motolii-store/src/text.rs:161	public		String
function	clone	motolii-store	core/motolii-store/src/text.rs:166	default		(self: &Self) -> ContentTrack
function	default	motolii-store	core/motolii-store/src/text.rs:166	default		() -> ContentTrack
function	deserialize	motolii-store	core/motolii-store/src/text.rs:166	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:166	default		(self: &Self, other: &ContentTrack) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:166	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:166	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	ContentTrack	motolii-store	core/motolii-store/src/text.rs:167	public	content の時間変化。**時刻昇順を型で保証する**(`motolii_eval::KeyframeTrack` と	
function	new	motolii-store	core/motolii-store/src/text.rs:172	public		() -> Self
function	insert	motolii-store	core/motolii-store/src/text.rs:177	public	キーを挿入する。同時刻のキーが既にあれば置き換える。	(self: &mut Self, key: ContentKeyframe)
function	keys	motolii-store	core/motolii-store/src/text.rs:184	public		(self: &Self) -> &[ContentKeyframe]
function	eval	motolii-store	core/motolii-store/src/text.rs:191	public	**Hold 評価**(`animated-text-document k`)。t 以前で最後に打たれたキーの内容を	(self: &Self, t: RationalTime) -> &str
function	clone	motolii-store	core/motolii-store/src/text.rs:215	default		(self: &Self) -> TextStyleId
function	cmp	motolii-store	core/motolii-store/src/text.rs:215	default		(self: &Self, other: &TextStyleId) -> Ordering
function	deserialize	motolii-store	core/motolii-store/src/text.rs:215	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:215	default		(self: &Self, other: &TextStyleId) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:215	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	motolii-store	core/motolii-store/src/text.rs:215	default		(self: &Self, state: &mut __H)
function	partial_cmp	motolii-store	core/motolii-store/src/text.rs:215	default		(self: &Self, other: &TextStyleId) -> Option<Ordering>
function	serialize	motolii-store	core/motolii-store/src/text.rs:215	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct_field	0	motolii-store	core/motolii-store/src/text.rs:216	public		u32
struct	TextStyleId	motolii-store	core/motolii-store/src/text.rs:216	public	スタイル表([`TextDocument::styles`])の安定 ID。**添字ではない** —	
function	fmt	motolii-store	core/motolii-store/src/text.rs:219	default		(self: &Self, f: &mut Formatter) -> Result
function	clone	motolii-store	core/motolii-store/src/text.rs:230	default		(self: &Self) -> TextStyleAxis
function	deserialize	motolii-store	core/motolii-store/src/text.rs:230	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:230	default		(self: &Self, other: &TextStyleAxis) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:230	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:230	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextStyleAxis	motolii-store	core/motolii-store/src/text.rs:231	public	可変フォント軸への束縛(`text-style-axis`)。**裁定92 の唯一の例外** — 他のスタイル	
struct_field	tag	motolii-store	core/motolii-store/src/text.rs:233	public	`text-style-axis tag`。可変フォントの軸タグ(例: `"wght"`/`"wdth"`)。	String
function	clone	motolii-store	core/motolii-store/src/text.rs:241	default		(self: &Self) -> TextStyleFeature
function	deserialize	motolii-store	core/motolii-store/src/text.rs:241	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:241	default		(self: &Self, other: &TextStyleFeature) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:241	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:241	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextStyleFeature	motolii-store	core/motolii-store/src/text.rs:242	public	OpenType feature の切替(`text-style-feature`)。裁定99 — `text-document ca`	
struct_field	tag	motolii-store	core/motolii-store/src/text.rs:244	public	`text-style-feature tag`。OpenType feature タグ(`"smcp"`/`"liga"`/`"palt"` 等)。	String
struct_field	value	motolii-store	core/motolii-store/src/text.rs:246	public	`text-style-feature featureValue`。	u32
function	clone	motolii-store	core/motolii-store/src/text.rs:252	default		(self: &Self) -> TextDocumentStyle
function	deserialize	motolii-store	core/motolii-store/src/text.rs:252	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:252	default		(self: &Self, other: &TextDocumentStyle) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:252	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:252	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextDocumentStyle	motolii-store	core/motolii-store/src/text.rs:253	public	文字のスタイル。**スタイル表([`TextDocument::styles`])の1行**(裁定85: `styles` +	
struct_field	id	motolii-store	core/motolii-store/src/text.rs:255	public	表の中の安定 id。[`TextRun::style`] がこれを指す。	TextStyleId
struct_field	font	motolii-store	core/motolii-store/src/text.rs:257	public	`text-document f`(Font Family)。	FontRef
struct_field	size	motolii-store	core/motolii-store/src/text.rs:259	public	`text-document s`(Font Size)。組版のサイズ。animator の scale とは別物。	f32
struct_field	fill	motolii-store	core/motolii-store/src/text.rs:262	public	`text-document fc`(Fill Color)。字面色。`motolii_eval::Value::Color` と同じ	[f64; N]
struct_field	line_height	motolii-store	core/motolii-store/src/text.rs:264	public	`text-document lh`(Line Height)。行送り。`None` = 未指定(フォントのメトリクスから)。	Option<f32>
struct_field	tracking	motolii-store	core/motolii-store/src/text.rs:266	public	`text-document tr`(Tracking)。基底トラッキング。	f32
struct_field	stroke_color	motolii-store	core/motolii-store/src/text.rs:268	public	`text-document sc`(Stroke Color)。縁取り色。歌詞では必須級。	Option<[f64; N]>
struct_field	stroke_width	motolii-store	core/motolii-store/src/text.rs:270	public	`text-document sw`(Stroke Width)。縁取り幅。	f32
struct_field	stroke_over_fill	motolii-store	core/motolii-store/src/text.rs:274	public	`text-document of`(Stroke Over Fill)。縁取りと字面の重ね順。**`text-style-paint`	bool
struct_field	axes	motolii-store	core/motolii-store/src/text.rs:276	public	`text-style-axis` の列。可変フォント軸への束縛(タグのみ、値は track)。	Vec<TextStyleAxis>
struct_field	features	motolii-store	core/motolii-store/src/text.rs:278	public	`text-style-feature` の列。OpenType feature の静止設定。	Vec<TextStyleFeature>
function	clone	motolii-store	core/motolii-store/src/text.rs:284	default		(self: &Self) -> TextRangeId
function	cmp	motolii-store	core/motolii-store/src/text.rs:284	default		(self: &Self, other: &TextRangeId) -> Ordering
function	deserialize	motolii-store	core/motolii-store/src/text.rs:284	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:284	default		(self: &Self, other: &TextRangeId) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:284	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	motolii-store	core/motolii-store/src/text.rs:284	default		(self: &Self, state: &mut __H)
function	partial_cmp	motolii-store	core/motolii-store/src/text.rs:284	default		(self: &Self, other: &TextRangeId) -> Option<Ordering>
function	serialize	motolii-store	core/motolii-store/src/text.rs:284	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct_field	0	motolii-store	core/motolii-store/src/text.rs:285	public		u32
struct	TextRangeId	motolii-store	core/motolii-store/src/text.rs:285	public	アニメーターの安定 ID。マスク([`crate::MaskId`])/effect([`crate::EffectId`])と	
function	fmt	motolii-store	core/motolii-store/src/text.rs:288	default		(self: &Self, f: &mut Formatter) -> Result
function	clone	motolii-store	core/motolii-store/src/text.rs:295	default		(self: &Self) -> TextBasedOn
function	deserialize	motolii-store	core/motolii-store/src/text.rs:295	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:295	default		(self: &Self, other: &TextBasedOn) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:295	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:295	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
enum	TextBasedOn	motolii-store	core/motolii-store/src/text.rs:296	public	範囲選択器の粒度(`constants/text-based`)。AE 由来で発明の余地が無い。	
variant	Characters	motolii-store	core/motolii-store/src/text.rs:297	default		unit
variant	CharactersExcludingSpaces	motolii-store	core/motolii-store/src/text.rs:298	default		unit
variant	Words	motolii-store	core/motolii-store/src/text.rs:299	default		unit
variant	Lines	motolii-store	core/motolii-store/src/text.rs:300	default		unit
function	clone	motolii-store	core/motolii-store/src/text.rs:304	default		(self: &Self) -> TextRangeUnits
function	deserialize	motolii-store	core/motolii-store/src/text.rs:304	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:304	default		(self: &Self, other: &TextRangeUnits) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:304	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:304	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
enum	TextRangeUnits	motolii-store	core/motolii-store/src/text.rs:305	public	範囲値の単位(`constants/text-range-units`)。歌詞は Index、テンプレートは Percent。	
variant	Percent	motolii-store	core/motolii-store/src/text.rs:306	default		unit
variant	Index	motolii-store	core/motolii-store/src/text.rs:307	default		unit
function	clone	motolii-store	core/motolii-store/src/text.rs:312	default		(self: &Self) -> TextShape
function	deserialize	motolii-store	core/motolii-store/src/text.rs:312	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:312	default		(self: &Self, other: &TextShape) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:312	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:312	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
enum	TextShape	motolii-store	core/motolii-store/src/text.rs:313	public	重みカーブの形(`constants/text-shape`)。text-model §6「shape の初期セット」の	
variant	Square	motolii-store	core/motolii-store/src/text.rs:314	default		unit
variant	RampUp	motolii-store	core/motolii-store/src/text.rs:315	default		unit
variant	RampDown	motolii-store	core/motolii-store/src/text.rs:316	default		unit
variant	Triangle	motolii-store	core/motolii-store/src/text.rs:317	default		unit
variant	Round	motolii-store	core/motolii-store/src/text.rs:318	default		unit
variant	Smooth	motolii-store	core/motolii-store/src/text.rs:319	default		unit
function	clone	motolii-store	core/motolii-store/src/text.rs:324	default		(self: &Self) -> TextGrouping
function	deserialize	motolii-store	core/motolii-store/src/text.rs:324	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:324	default		(self: &Self, other: &TextGrouping) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:324	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:324	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
enum	TextGrouping	motolii-store	core/motolii-store/src/text.rs:325	public	グループ内アンカーの粒度(`constants/text-grouping`)。`text-alignment-options g`	
variant	Characters	motolii-store	core/motolii-store/src/text.rs:326	default		unit
variant	Word	motolii-store	core/motolii-store/src/text.rs:327	default		unit
variant	Line	motolii-store	core/motolii-store/src/text.rs:328	default		unit
variant	All	motolii-store	core/motolii-store/src/text.rs:329	default		unit
function	clone	motolii-store	core/motolii-store/src/text.rs:336	default		(self: &Self) -> TextRandomize
function	deserialize	motolii-store	core/motolii-store/src/text.rs:336	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:336	default		(self: &Self, other: &TextRandomize) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:336	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:336	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextRandomize	motolii-store	core/motolii-store/src/text.rs:337	public	**seed 付き randomize**(裁定75/101)。Lottie の `text-range-selector rn` は	
struct_field	seed	motolii-store	core/motolii-store/src/text.rs:338	public		u64
function	clone	motolii-store	core/motolii-store/src/text.rs:346	default		(self: &Self) -> TextRangeSelector
function	deserialize	motolii-store	core/motolii-store/src/text.rs:346	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:346	default		(self: &Self, other: &TextRangeSelector) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:346	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:346	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextRangeSelector	motolii-store	core/motolii-store/src/text.rs:347	public	`text-range-selector` の**静止部分**だけ。動く部分(`s`/`e`/`o`/`a` — Start/End/	
struct_field	based_on	motolii-store	core/motolii-store/src/text.rs:349	public	`text-range-selector b`(Based On)。	TextBasedOn
struct_field	range_units	motolii-store	core/motolii-store/src/text.rs:351	public	`text-range-selector r`(Range Units)。	TextRangeUnits
struct_field	shape	motolii-store	core/motolii-store/src/text.rs:353	public	`text-range-selector sh`(Shape)。	TextShape
struct_field	randomize	motolii-store	core/motolii-store/src/text.rs:355	public	`text-range-selector rn`(Randomize)。`None` = 無効。	Option<TextRandomize>
function	clone	motolii-store	core/motolii-store/src/text.rs:363	default		(self: &Self) -> TextVariationAxis
function	deserialize	motolii-store	core/motolii-store/src/text.rs:363	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:363	default		(self: &Self, other: &TextVariationAxis) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:363	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:363	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextVariationAxis	motolii-store	core/motolii-store/src/text.rs:364	public	可変フォント軸への束縛(`text-variation-modifier`)。裁定76 の3層のうち	
struct_field	tag	motolii-store	core/motolii-store/src/text.rs:366	public	`text-variation-modifier axisTag`。	String
function	clone	motolii-store	core/motolii-store/src/text.rs:384	default		(self: &Self) -> TextRange
function	deserialize	motolii-store	core/motolii-store/src/text.rs:384	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:384	default		(self: &Self, other: &TextRange) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:384	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:384	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextRange	motolii-store	core/motolii-store/src/text.rs:385	public	AE のアニメーター1個。**1アニメーター=セレクタ1個**(AE の複数セレクタ交差は	
struct_field	id	motolii-store	core/motolii-store/src/text.rs:386	public		TextRangeId
struct_field	name	motolii-store	core/motolii-store/src/text.rs:388	public	`text-range nm`(Name)。利用者が付ける名前。並び順=適用順を明示する UI に要る。	String
struct_field	selector	motolii-store	core/motolii-store/src/text.rs:390	public	`text-range s`(Selector)。	TextRangeSelector
struct_field	variation_axes	motolii-store	core/motolii-store/src/text.rs:393	public	`text-variation-modifier` の列(このアニメーターが動かす可変フォント軸)。	Vec<TextVariationAxis>
function	clone	motolii-store	core/motolii-store/src/text.rs:422	default		(self: &Self) -> TextAlignmentOptions
function	deserialize	motolii-store	core/motolii-store/src/text.rs:422	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:422	default		(self: &Self, other: &TextAlignmentOptions) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:422	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:422	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextAlignmentOptions	motolii-store	core/motolii-store/src/text.rs:423	public	`text-alignment-options`(`text-data m`)。グループ内アンカーのオフセットと粒度 —	
struct_field	anchor_offset	motolii-store	core/motolii-store/src/text.rs:427	public	`text-alignment-options a`(Alignment)。グループ内アンカーのオフセット	[f32; N]
struct_field	grouping	motolii-store	core/motolii-store/src/text.rs:429	public	`text-alignment-options g`(Grouping)。アンカー点の粒度。	TextGrouping
function	default	motolii-store	core/motolii-store/src/text.rs:433	default		() -> Self
function	clone	motolii-store	core/motolii-store/src/text.rs:448	default		(self: &Self) -> TextRun
function	deserialize	motolii-store	core/motolii-store/src/text.rs:448	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:448	default		(self: &Self, other: &TextRun) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:448	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:448	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextRun	motolii-store	core/motolii-store/src/text.rs:449	public	`text-value-run`。本文(現在時刻の `content`)を隙間なく重なりなく覆う分割	
struct_field	len	motolii-store	core/motolii-store/src/text.rs:452	public	このランが覆う長さ(裁定90: 拡張書記素クラスタ数 — shaping 前に計算できる単位、	u32
struct_field	style	motolii-store	core/motolii-store/src/text.rs:455	public	`text-value-run styleId`。裁定85 の `runs: [(len, style_index)]` の	TextStyleId
function	clone	motolii-store	core/motolii-store/src/text.rs:461	default		(self: &Self) -> TextDocument
function	deserialize	motolii-store	core/motolii-store/src/text.rs:461	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	motolii-store	core/motolii-store/src/text.rs:461	default		(self: &Self, other: &TextDocument) -> bool
function	fmt	motolii-store	core/motolii-store/src/text.rs:461	default		(self: &Self, f: &mut Formatter) -> Result
function	serialize	motolii-store	core/motolii-store/src/text.rs:461	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	TextDocument	motolii-store	core/motolii-store/src/text.rs:462	public	text-layer の中身。**`Layer:text` component 1個**(素材と同じ JSON 経路)。	
struct_field	content	motolii-store	core/motolii-store/src/text.rs:466	public	`text-document t` / `animated-text-document k`。**時間変化しうる唯一のフィールド**	ContentTrack
struct_field	justify	motolii-store	core/motolii-store/src/text.rs:468	public	`text-document j`(Justify)。Rive `text.alignValue` と同じ意味(text.alignValue)。	TextJustify
struct_field	wrap_size	motolii-store	core/motolii-store/src/text.rs:472	public	`text-document sz`(Wrap Size)。`None` = point text(折返し無し)。	Option<[f32; N]>
struct_field	styles	motolii-store	core/motolii-store/src/text.rs:476	public	スタイル表(裁定85: `styles` + `runs` の `styles` 側)。**`id` に同一性を持つ**	Vec<TextDocumentStyle>
struct_field	slot_id	motolii-store	core/motolii-store/src/text.rs:483	public	`animated-text-document sid`(Slot ID)。歌詞テンプレートの差し替え口。	Option<SlotId>
struct_field	ranges	motolii-store	core/motolii-store/src/text.rs:487	public	`text-data a`(Ranges)。アニメーターの列 — MV タイポグラフィの核心(裁定75)。	Vec<TextRange>
struct_field	alignment	motolii-store	core/motolii-store/src/text.rs:490	public	`text-data m`(Alignment、`text-alignment-options`)。グループ内アンカーの	TextAlignmentOptions
struct_field	runs	motolii-store	core/motolii-store/src/text.rs:493	public	`text-value-run` の列(裁定85: `styles` + `runs` の `runs` 側)。空 = `styles` の	Vec<TextRun>
function	text_style_size	motolii-store	core/motolii-store/src/text.rs:603	public	`text-document s`(Font Size)。組版のサイズ。	(style: TextStyleId) -> Self
function	text_style_line_height	motolii-store	core/motolii-store/src/text.rs:608	public	`text-document lh`(Line Height)。	(style: TextStyleId) -> Self
function	text_style_tracking	motolii-store	core/motolii-store/src/text.rs:613	public	`text-document tr`(Tracking)。	(style: TextStyleId) -> Self
function	text_style_fill_color	motolii-store	core/motolii-store/src/text.rs:618	public	`text-document fc`(Fill Color)。`motolii_eval::Value::Color` に乗る。	(style: TextStyleId) -> Self
function	text_style_stroke_color	motolii-store	core/motolii-store/src/text.rs:623	public	`text-document sc`(Stroke Color)。`motolii_eval::Value::Color` に乗る。	(style: TextStyleId) -> Self
function	text_justify	motolii-store	core/motolii-store/src/text.rs:634	public	`text-document j`(Justify)。`TextDocument` 直下・id 無し(layer 自身が	() -> Self
function	resolve	motolii-store	core/motolii-store/src/view.rs:1002	public	comp 時刻での layer の姿。**合成器へ渡す唯一の形**。	(self: &Self, layer: LayerId, t: RationalTime) -> Result<Option<ResolvedLayer>, StoreError>
function	has_layer	motolii-store	core/motolii-store/src/view.rs:110	public		(self: &Self, layer: LayerId) -> bool
function	local_transform	motolii-store	core/motolii-store/src/view.rs:1202	public	[`Self::local_placement_transform`] の外部公開口(裁定174 G1)。	(self: &Self, layer: LayerId, t: RationalTime) -> Result<Affine2, StoreError>
function	next_layer_id	motolii-store	core/motolii-store/src/view.rs:126	public	新規 layer の id 採番の**正本**。**墓標(tombstone)込みの最大 id + 1**を返す。	(self: &Self) -> u64
function	properties	motolii-store	core/motolii-store/src/view.rs:141	public	この layer が持っている property の名前。	(self: &Self, layer: LayerId) -> Vec<PropertyId>
function	resolved_layers	motolii-store	core/motolii-store/src/view.rs:1417	public	この時刻に描くべき layer を**奥から手前の順**で返す。	(self: &Self, t: RationalTime) -> Result<Vec<ResolvedLayer>, StoreError>
function	track	motolii-store	core/motolii-store/src/view.rs:292	public		(self: &Self, layer: LayerId, property: &PropertyId) -> Result<Option<KeyframeTrack>, StoreError>
function	camera_track	motolii-store	core/motolii-store/src/view.rs:303	public	カメラの property の keyframe track(`PropertyId::camera` で作った物のみ意味を	(self: &Self, property: &PropertyId) -> Result<Option<KeyframeTrack>, StoreError>
function	property_source	motolii-store	core/motolii-store/src/view.rs:310	public	この property の生の出処(`Track` か `Slot` か)。`track()`/`value_at()` は	(self: &Self, layer: LayerId, property: &PropertyId) -> Result<Option<PropertySource>, StoreError>
function	camera_property_source	motolii-store	core/motolii-store/src/view.rs:319	public	カメラの property 版(同上)。	(self: &Self, property: &PropertyId) -> Result<Option<PropertySource>, StoreError>
function	slots	motolii-store	core/motolii-store/src/view.rs:328	public	comp の Slots 表(`composition/animation/slots`)。並びは編集順	(self: &Self) -> Result<Vec<Slot>, StoreError>
function	clone	motolii-store	core/motolii-store/src/view.rs:38	default		(self: &Self) -> StoreView
struct	StoreView	motolii-store	core/motolii-store/src/view.rs:39	public	ある edit 時点の Document の姿。**query の投影であって、独自の状態を持たない**。	
function	value_at	motolii-store	core/motolii-store/src/view.rs:462	public	comp 時刻の値。**補間の意味は `motolii-eval` が持つ**ので、ここは呼ぶだけ。	(self: &Self, layer: LayerId, property: &PropertyId, t: RationalTime) -> Result<Option<Value>, StoreError>
function	camera_value_at	motolii-store	core/motolii-store/src/view.rs:472	public	カメラの property の comp 時刻の値。	(self: &Self, property: &PropertyId, t: RationalTime) -> Result<Option<Value>, StoreError>
function	resolve_camera	motolii-store	core/motolii-store/src/view.rs:483	public	この comp 時刻でのカメラ(裁定113/115)。track が無い property は既定値になる	(self: &Self, t: RationalTime) -> Result<ResolvedCamera, StoreError>
function	composition	motolii-store	core/motolii-store/src/view.rs:528	public	comp の設定。**preview も export もここから取る** — 引数で渡さない。	(self: &Self) -> Result<Option<Composition>, StoreError>
function	markers	motolii-store	core/motolii-store/src/view.rs:548	public	comp のマーカー一覧。**宣言順**(マスクと同じく暗黙の隣接参照を作らない、裁定66)。	(self: &Self) -> Result<Vec<Marker>, StoreError>
function	assets	motolii-store	core/motolii-store/src/view.rs:584	public	台帳の一覧。**`AssetId` 昇順**(`AssetTable` の内部が `BTreeMap`、旧台帳の	(self: &Self) -> Result<Vec<Asset>, StoreError>
function	asset	motolii-store	core/motolii-store/src/view.rs:590	public	単体引き。台帳に無い id は `Ok(None)`(`markers`/`masks` の「無い=空」と同じ	(self: &Self, id: AssetId) -> Result<Option<Asset>, StoreError>
function	meta	motolii-store	core/motolii-store/src/view.rs:594	public		(self: &Self, layer: LayerId) -> Result<Option<LayerMeta>, StoreError>
function	masks	motolii-store	core/motolii-store/src/view.rs:615	public	この layer のマスク一覧(キーを打たない部分だけ)。**スタックの順**。	(self: &Self, layer: LayerId) -> Result<Vec<Mask>, StoreError>
function	attrs	motolii-store	core/motolii-store/src/view.rs:636	public	layer の非アニメーション属性(hidden/parent/blend mode/matte/name/auto-orient)。	(self: &Self, layer: LayerId) -> Result<Option<LayerAttrs>, StoreError>
function	frozen_ancestor	motolii-store	core/motolii-store/src/view.rs:664	public	`layer` の祖先鎖(`attrs.parent` を辿る)に、`frozen == true` な	(self: &Self, layer: LayerId) -> Result<Option<LayerId>, StoreError>
function	effects	motolii-store	core/motolii-store/src/view.rs:684	public	layer が持つ effect インスタンスの列。無ければ空(masks と同じ扱い)。	(self: &Self, layer: LayerId) -> Result<Vec<EffectInstance>, StoreError>
function	shapes	motolii-store	core/motolii-store/src/view.rs:702	public	shape-layer の図形列。無ければ空。裁定173 H4: `Vec<ShapeNode>` — 旧 `Vec<Shape>`	(self: &Self, layer: LayerId) -> Result<Vec<ShapeNode>, StoreError>
function	text_document	motolii-store	core/motolii-store/src/view.rs:720	public	text-layer の中身(content・組版既定値・フォント参照)。`Ok(None)` = **まだ一度も	(self: &Self, layer: LayerId) -> Result<Option<TextDocument>, StoreError>
function	resolved_text_document	motolii-store	core/motolii-store/src/view.rs:757	public	comp 時刻での text-layer の中身。**[`Self::text_document`] の静的値の上に	(self: &Self, layer: LayerId, t: RationalTime) -> Result<Option<TextDocument>, StoreError>
function	layers	motolii-store	core/motolii-store/src/view.rs:89	public	この時点で存在する layer。削除は墓標なので、ここで false を弾く。	(self: &Self) -> Vec<LayerId>
function	clone	motolii-taffy	ui/motolii-taffy/src/css.rs:30	default		(self: &Self) -> CssDeclError
function	eq	motolii-taffy	ui/motolii-taffy/src/css.rs:30	default		(self: &Self, other: &CssDeclError) -> bool
function	fmt	motolii-taffy	ui/motolii-taffy/src/css.rs:30	default		(self: &Self, f: &mut Formatter) -> Result
enum	CssDeclError	motolii-taffy	ui/motolii-taffy/src/css.rs:31	public	CSS 宣言の変換に失敗した箇所の申告。	
