kind	owner	field_or_literal	value	file	line	context	suggested_token	verdict
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/shape.rs	163	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	177	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	181	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	183	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	183	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	186	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	191	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	212	dims.inspector_row_height	inspector_row_height	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	213	dims.inspector_row_height	inspector_row_height	GREEN
token_ref	colors	border_default	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	221	colors.border_default	border_default	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-inspector-pane/src/shape_fill.rs	221	theme.stroke.hairline	theme.stroke.hairline	GREEN
raw_literal		0.0	0.0	next/ui/motolii-inspector-pane/src/shape_fill.rs	226	padding	shape_fill_padding	IGNORED_ZERO
utility_ref	theme	theme.space.s	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	184	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	184	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	187	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	187	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	190	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	190	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	193	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	199	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	220	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/shape_stroke.rs	221	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	139	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/text/view.rs	140	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	147	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	148	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	152	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-inspector-pane/src/text/view.rs	187	dims.inspector_row_height	inspector_row_height	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	192	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	202	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	203	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	207	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	action_active	token	next/ui/motolii-inspector-pane/src/text/view.rs	223	colors.action_active	action_active	GREEN
token_ref	colors	surface_app	token	next/ui/motolii-inspector-pane/src/text/view.rs	223	colors.surface_app	surface_app	GREEN
token_ref	colors	border_default	token	next/ui/motolii-inspector-pane/src/text/view.rs	224	colors.border_default	border_default	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-inspector-pane/src/text/view.rs	224	colors.surface_hover	surface_hover	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-inspector-pane/src/text/view.rs	231	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-inspector-pane/src/text/view.rs	234	colors.text_muted	text_muted	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	235	colors.text_primary	text_primary	GREEN
token_ref	colors	action_active	token	next/ui/motolii-inspector-pane/src/text/view.rs	236	colors.action_active	action_active	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	293	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/text/view.rs	294	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	302	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	303	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	307	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	312	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	313	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	319	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-inspector-pane/src/text/view.rs	335	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-inspector-pane/src/text/view.rs	336	colors.text_muted	text_muted	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	388	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/text/view.rs	389	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	411	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/text/view.rs	412	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	419	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	420	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	425	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	453	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/text/view.rs	454	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	461	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	462	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-inspector-pane/src/text/view.rs	465	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	471	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	493	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-inspector-pane/src/text/view.rs	494	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	501	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	502	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-inspector-pane/src/text/view.rs	505	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	511	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	523	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/text/view.rs	524	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/text/view.rs	526	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/text/view.rs	530	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-inspector-pane/src/transform/interaction.rs	481	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-inspector-pane/src/transform/interaction.rs	482	colors.text_primary	text_primary	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-inspector-pane/src/transform/interaction.rs	502	dims.inspector_row_height	inspector_row_height	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-inspector-pane/src/transform/interaction.rs	505	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-menubar/src/context.rs	321	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-menubar/src/context.rs	322	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	menubar_menu_width	token	next/ui/motolii-menubar/src/context.rs	323	dims.menubar_menu_width	menubar_menu_width	GREEN
token_ref	colors	surface_raised	token	next/ui/motolii-menubar/src/context.rs	325	colors.surface_raised	surface_raised	GREEN
token_ref	colors	border_default	token	next/ui/motolii-menubar/src/context.rs	327	colors.border_default	border_default	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-menubar/src/context.rs	328	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	dims	menubar_menu_width	token	next/ui/motolii-menubar/src/lib.rs	89	dims.menubar_menu_width	menubar_menu_width	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-menubar/src/lib.rs	90	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-menubar/src/lib.rs	113	colors.surface_hover	surface_hover	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-menubar/src/lib.rs	124	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-menubar/src/lib.rs	124	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-menubar/src/lib.rs	125	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-menubar/src/lib.rs	125	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-menubar/src/lib.rs	143	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-menubar/src/lib.rs	144	colors.text_muted	text_muted	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-menubar/src/lib.rs	153	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-menubar/src/lib.rs	157	theme.space.m	theme.space.m	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-menubar/src/lib.rs	169	colors.surface_hover	surface_hover	GREEN
token_ref	colors	state_selected	token	next/ui/motolii-menubar/src/lib.rs	170	colors.state_selected	state_selected	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-menubar/src/lib.rs	175	colors.text_primary	text_primary	GREEN
token_ref	colors	surface_raised	token	next/ui/motolii-menubar/src/lib.rs	190	colors.surface_raised	surface_raised	GREEN
token_ref	colors	border_default	token	next/ui/motolii-menubar/src/lib.rs	192	colors.border_default	border_default	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-menubar/src/lib.rs	193	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-settings-pane/src/chrome.rs	51	colors.surface_hover	surface_hover	GREEN
token_ref	colors	state_selected	token	next/ui/motolii-settings-pane/src/chrome.rs	52	colors.state_selected	state_selected	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-settings-pane/src/chrome.rs	53	colors.surface_panel	surface_panel	GREEN
token_ref	colors	surface_raised	token	next/ui/motolii-settings-pane/src/chrome.rs	54	colors.surface_raised	surface_raised	GREEN
token_ref	colors	state_disabled	token	next/ui/motolii-settings-pane/src/chrome.rs	57	colors.state_disabled	state_disabled	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/chrome.rs	59	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-settings-pane/src/chrome.rs	66	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-settings-pane/src/chrome.rs	85	colors.surface_panel	surface_panel	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-settings-pane/src/chrome.rs	88	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/chrome.rs	113	theme.text.caption	theme.text.caption	GREEN
token_ref	dims	inspector_section_header_height	token	next/ui/motolii-settings-pane/src/chrome.rs	117	dims.inspector_section_header_height	inspector_section_header_height	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/chrome.rs	118	padding	chrome_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/chrome.rs	118	theme.space.m	theme.space.m	GREEN
token_ref	colors	action_active	token	next/ui/motolii-settings-pane/src/chrome.rs	132	colors.action_active	action_active	GREEN
token_ref	colors	border_default	token	next/ui/motolii-settings-pane/src/chrome.rs	133	colors.border_default	border_default	GREEN
token_ref	colors	surface_app	token	next/ui/motolii-settings-pane/src/chrome.rs	136	colors.surface_app	surface_app	GREEN
utility_ref	theme	theme.stroke.focus	token	next/ui/motolii-settings-pane/src/chrome.rs	140	theme.stroke.focus	theme.stroke.focus	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-settings-pane/src/chrome.rs	142	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-settings-pane/src/chrome.rs	150	colors.text_muted	text_muted	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/chrome.rs	151	colors.text_primary	text_primary	GREEN
token_ref	colors	action_active	token	next/ui/motolii-settings-pane/src/chrome.rs	152	colors.action_active	action_active	GREEN
token_ref	colors	action_active	token	next/ui/motolii-settings-pane/src/chrome.rs	175	colors.action_active	action_active	GREEN
token_ref	colors	surface_raised	token	next/ui/motolii-settings-pane/src/chrome.rs	177	colors.surface_raised	surface_raised	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/chrome.rs	179	colors.text_primary	text_primary	GREEN
token_ref	colors	action_active	token	next/ui/motolii-settings-pane/src/chrome.rs	183	colors.action_active	action_active	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-settings-pane/src/chrome.rs	185	colors.surface_hover	surface_hover	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/chrome.rs	187	colors.text_primary	text_primary	GREEN
token_ref	colors	state_selected	token	next/ui/motolii-settings-pane/src/chrome.rs	191	colors.state_selected	state_selected	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-settings-pane/src/chrome.rs	193	colors.surface_panel	surface_panel	GREEN
token_ref	colors	state_disabled	token	next/ui/motolii-settings-pane/src/chrome.rs	195	colors.state_disabled	state_disabled	GREEN
token_ref	dims	ui_scale	token	next/ui/motolii-settings-pane/src/lib.rs	262	dims.ui_scale	ui_scale	GREEN
token_ref	colors	checkerboard_light	token	next/ui/motolii-settings-pane/src/lib.rs	355	colors.checkerboard_light	checkerboard_light	GREEN
token_ref	colors	checkerboard_dark	token	next/ui/motolii-settings-pane/src/lib.rs	356	colors.checkerboard_dark	checkerboard_dark	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/lib.rs	410	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-settings-pane/src/lib.rs	411	colors.text_muted	text_muted	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/lib.rs	413	padding	lib_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/lib.rs	413	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-settings-pane/src/lib.rs	464	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/lib.rs	491	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/lib.rs	492	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/lib.rs	494	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/lib.rs	496	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-settings-pane/src/lib.rs	497	dims.inspector_row_height	inspector_row_height	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/lib.rs	499	padding	lib_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/lib.rs	499	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/lib.rs	524	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-settings-pane/src/lib.rs	525	colors.text_muted	text_muted	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/lib.rs	527	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/lib.rs	539	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/lib.rs	540	dims.inspector_value_width	inspector_value_width	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/lib.rs	541	padding	lib_padding	IGNORED_ZERO
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/lib.rs	545	spacing	lib_spacing	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/lib.rs	558	theme.space.xs	theme.space.xs	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/lib.rs	559	padding	lib_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/lib.rs	559	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/lib.rs	569	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/lib.rs	591	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/lib.rs	592	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/lib.rs	600	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/lib.rs	601	dims.inspector_value_width	inspector_value_width	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/lib.rs	602	padding	lib_padding	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/lib.rs	606	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-settings-pane/src/lib.rs	607	dims.inspector_row_height	inspector_row_height	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/lib.rs	609	padding	lib_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/lib.rs	609	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/lib.rs	620	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-settings-pane/src/lib.rs	621	colors.text_muted	text_muted	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/lib.rs	623	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/lib.rs	623	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/sections.rs	470	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-settings-pane/src/sections.rs	471	colors.text_muted	text_muted	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/sections.rs	473	padding	sections_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/sections.rs	473	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/sections.rs	588	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-settings-pane/src/sections.rs	589	dims.inspector_row_height	inspector_row_height	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/sections.rs	590	theme.space.m	theme.space.m	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/sections.rs	602	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	625	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/sections.rs	626	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/sections.rs	664	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-settings-pane/src/sections.rs	665	colors.text_muted	text_muted	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/sections.rs	667	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	676	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/sections.rs	677	dims.inspector_value_width	inspector_value_width	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/sections.rs	678	padding	sections_padding	IGNORED_ZERO
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/sections.rs	682	spacing	sections_spacing	IGNORED_ZERO
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	701	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/sections.rs	702	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	705	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/sections.rs	709	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-settings-pane/src/sections.rs	710	dims.inspector_row_height	inspector_row_height	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/sections.rs	712	padding	sections_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/sections.rs	712	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	735	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/sections.rs	736	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-settings-pane/src/sections.rs	769	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-settings-pane/src/sections.rs	770	colors.text_muted	text_muted	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/sections.rs	772	dims.inspector_value_width	inspector_value_width	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	780	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-settings-pane/src/sections.rs	781	dims.inspector_value_width	inspector_value_width	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/sections.rs	782	padding	sections_padding	IGNORED_ZERO
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/sections.rs	786	spacing	sections_spacing	IGNORED_ZERO
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	799	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/sections.rs	800	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-settings-pane/src/sections.rs	803	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-settings-pane/src/sections.rs	804	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-settings-pane/src/sections.rs	806	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	inspector_row_height	token	next/ui/motolii-settings-pane/src/sections.rs	807	dims.inspector_row_height	inspector_row_height	GREEN
raw_literal		0.0	0.0	next/ui/motolii-settings-pane/src/sections.rs	809	padding	sections_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-settings-pane/src/sections.rs	809	theme.space.m	theme.space.m	GREEN
token_ref	dims	gizmo_rotate_offset	token	next/ui/motolii-stage-pane/src/gizmo/handles.rs	196	dims.gizmo_rotate_offset	gizmo_rotate_offset	GREEN
token_ref	dims	gizmo_rotate_offset	token	next/ui/motolii-stage-pane/src/gizmo/handles.rs	197	dims.gizmo_rotate_offset	gizmo_rotate_offset	GREEN
token_ref	dims	gizmo_hit_radius	token	next/ui/motolii-stage-pane/src/gizmo/handles.rs	212	dims.gizmo_hit_radius	gizmo_hit_radius	GREEN
token_ref	colors	action_active	token	next/ui/motolii-stage-pane/src/gizmo/overlay.rs	162	colors.action_active	action_active	GREEN
token_ref	colors	surface_raised	token	next/ui/motolii-stage-pane/src/gizmo/overlay.rs	163	colors.surface_raised	surface_raised	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/gizmo/overlay.rs	166	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	dims	gizmo_handle_size	token	next/ui/motolii-stage-pane/src/gizmo/overlay.rs	182	dims.gizmo_handle_size	gizmo_handle_size	GREEN
token_ref	dims	gizmo_handle_size	token	next/ui/motolii-stage-pane/src/gizmo/overlay.rs	188	dims.gizmo_handle_size	gizmo_handle_size	GREEN
